CASENO,OFFENSE,EVENTDT,EVENTTM,CVLEGEND,CVDOW,InDbDate,Block_Location,BLKADDR,City,State,Lat,Lon
19044531,BURGLARY RESIDENTIAL,08/12/2019 12:00:00 AM,10:00,BURGLARY - RESIDENTIAL,1,02/08/2020 07:00:13 AM,"2700 HASTE ST
Berkeley, CA
(37.866568, -122.254084)",2700 HASTE ST,Berkeley,CA,37.866568,-122.254084
19044935,THEFT MISD. (UNDER $950),08/14/2019 12:00:00 AM,09:40,LARCENY,3,02/08/2020 07:00:13 AM,"2000 UNIVERSITY AV
Berkeley, CA
(37.871828, -122.270516)",2000 UNIVERSITY AV,Berkeley,CA,37.871828,-122.27051599999999
19091674,THEFT FELONY (OVER $950),08/14/2019 12:00:00 AM,06:00,LARCENY,3,02/08/2020 07:00:13 AM,"1500 PRINCE ST
Berkeley, CA
(37.851503, -122.278518)",1500 PRINCE ST,Berkeley,CA,37.851503,-122.27851799999999
19091748,BURGLARY RESIDENTIAL,08/24/2019 12:00:00 AM,23:42,BURGLARY - RESIDENTIAL,6,02/08/2020 07:00:13 AM,"1900 ADDISON ST
Berkeley, CA
(37.870639, -122.272468)",1900 ADDISON ST,Berkeley,CA,37.870639000000004,-122.27246799999999
19040893,NARCOTICS,07/26/2019 12:00:00 AM,22:03,DRUG VIOLATION,5,02/08/2020 07:00:13 AM,"CEDAR STREET & EASTSHORE HW
Berkeley, CA
(37.872965, -122.305264)",CEDAR STREET & EASTSHORE HW,Berkeley,CA,37.872965,-122.305264
19091422,BURGLARY AUTO,07/18/2019 12:00:00 AM,00:01,BURGLARY - VEHICLE,4,02/08/2020 07:00:12 AM,"200 MARINA BL
Berkeley, CA
(37.868667, -122.313656)",200 MARINA BL,Berkeley,CA,37.868666999999995,-122.31365600000001
19036679,DISTURBANCE,07/06/2019 12:00:00 AM,10:00,DISORDERLY CONDUCT,6,02/08/2020 07:00:09 AM,"2500 DURANT AV
Berkeley, CA
(37.867852, -122.258699)",2500 DURANT AV,Berkeley,CA,37.867852,-122.258699
19048223,THEFT MISD. (UNDER $950),08/28/2019 12:00:00 AM,10:00,LARCENY,3,02/08/2020 07:00:14 AM,"2700 PRINCE ST
Berkeley, CA
(37.85489, -122.252564)",2700 PRINCE ST,Berkeley,CA,37.854890000000005,-122.25256399999999
19046351,DOMESTIC VIOLENCE,08/20/2019 12:00:00 AM,17:00,FAMILY OFFENSE,2,02/08/2020 07:00:13 AM,"2300 HEARST AV
Berkeley, CA
(37.874537, -122.263862)",2300 HEARST AV,Berkeley,CA,37.874537,-122.26386200000002
19038407,GUN/WEAPON,07/15/2019 12:00:00 AM,00:22,WEAPONS OFFENSE,1,02/08/2020 07:00:09 AM,"2ND STREET & JONES ST
Berkeley, CA
(37.874369, -122.304473)",2ND STREET & JONES ST,Berkeley,CA,37.874369,-122.304473
19041670,ROBBERY,07/30/2019 12:00:00 AM,15:58,ROBBERY,2,02/08/2020 07:00:13 AM,"3000 TELEGRAPH AV
Berkeley, CA
(37.855435, -122.259841)",3000 TELEGRAPH AV,Berkeley,CA,37.855435,-122.259841
19049343,VEHICLE STOLEN,08/30/2019 12:00:00 AM,18:00,MOTOR VEHICLE THEFT,5,02/08/2020 07:00:14 AM,"HEARST AV & CHESTNUT ST
Berkeley, CA",HEARST AV & CHESTNUT ST,Berkeley,CA,,
19048471,SEXUAL ASSAULT FEL.,08/29/2019 12:00:00 AM,02:00,SEX CRIME,4,02/08/2020 07:00:14 AM,"2300 HASTE ST
Berkeley, CA
(37.865443, -122.263189)",2300 HASTE ST,Berkeley,CA,37.865443,-122.26318899999998
19036007,THEFT MISD. (UNDER $950),07/02/2019 12:00:00 AM,16:50,LARCENY,2,02/08/2020 07:00:08 AM,"2300 SHATTUCK AV
Berkeley, CA
(37.867157, -122.2678)",2300 SHATTUCK AV,Berkeley,CA,37.867157,-122.2678
19091427,BURGLARY AUTO,07/18/2019 12:00:00 AM,16:15,BURGLARY - VEHICLE,4,02/08/2020 07:00:12 AM,"700 SPINNAKER WY
Berkeley, CA",700 SPINNAKER WY,Berkeley,CA,,
19091802,BURGLARY AUTO,08/30/2019 12:00:00 AM,18:45,BURGLARY - VEHICLE,5,02/08/2020 07:00:14 AM,"2400 SHATTUCK AV
Berkeley, CA
(37.865772, -122.267643)",2400 SHATTUCK AV,Berkeley,CA,37.865772,-122.26764299999999
19043283,BURGLARY AUTO,08/06/2019 12:00:00 AM,16:16,BURGLARY - VEHICLE,2,02/08/2020 07:00:13 AM,"2400 DURANT AV
Berkeley, CA
(37.867513, -122.26127)",2400 DURANT AV,Berkeley,CA,37.867513,-122.26127
19041682,BURGLARY AUTO,07/30/2019 12:00:00 AM,17:00,BURGLARY - VEHICLE,2,02/08/2020 07:00:13 AM,"1300 SAN PABLO AV
Berkeley, CA
(37.880228, -122.295798)",1300 SAN PABLO AV,Berkeley,CA,37.880228,-122.295798
19091790,VEHICLE STOLEN,08/18/2019 12:00:00 AM,12:00,MOTOR VEHICLE THEFT,0,02/08/2020 07:00:14 AM,"1500 RUSSELL ST
Berkeley, CA
(37.854833, -122.279839)",1500 RUSSELL ST,Berkeley,CA,37.854833,-122.279839
19046144,ROBBERY,08/19/2019 12:00:00 AM,21:50,ROBBERY,1,02/08/2020 07:00:13 AM,"DWIGHT WY & BENVENUE AV
Berkeley, CA
(37.865535, -122.255235)",DWIGHT WY & BENVENUE AV,Berkeley,CA,37.865534999999994,-122.25523500000001
19091501,THEFT MISD. (UNDER $950),07/21/2019 12:00:00 AM,00:00,LARCENY,0,02/08/2020 07:00:13 AM,"1900 VINE ST
Berkeley, CA
(37.879679, -122.273638)",1900 VINE ST,Berkeley,CA,37.879678999999996,-122.27363799999999
19041433,THEFT FELONY (OVER $950),07/29/2019 12:00:00 AM,14:35,LARCENY,1,02/08/2020 07:00:13 AM,"2500 BANCROFT WY
Berkeley, CA
(37.868722, -122.259123)",2500 BANCROFT WY,Berkeley,CA,37.868722,-122.259123
19043044,THEFT FROM PERSON,08/05/2019 12:00:00 AM,22:04,LARCENY,1,02/08/2020 07:00:13 AM,"2500 REGENT ST
Berkeley, CA
(37.865202, -122.257795)",2500 REGENT ST,Berkeley,CA,37.865202000000004,-122.257795
19091473,THEFT MISD. (UNDER $950),07/18/2019 12:00:00 AM,14:40,LARCENY,4,02/08/2020 07:00:13 AM,"2900 COLLEGE AV
Berkeley, CA
(37.858356, -122.253179)",2900 COLLEGE AV,Berkeley,CA,37.858356,-122.253179
19048476,VEHICLE STOLEN,08/29/2019 12:00:00 AM,16:50,MOTOR VEHICLE THEFT,4,02/08/2020 07:00:14 AM,"1200 FRANCISCO ST
Berkeley, CA
(37.87304, -122.289659)",1200 FRANCISCO ST,Berkeley,CA,37.87304,-122.28965900000001
19091517,BURGLARY AUTO,07/29/2019 12:00:00 AM,15:03,BURGLARY - VEHICLE,1,02/08/2020 07:00:13 AM,"1300 SAN PABLO AV
Berkeley, CA
(37.880228, -122.295798)",1300 SAN PABLO AV,Berkeley,CA,37.880228,-122.295798
19036528,DOMESTIC VIOLENCE,07/05/2019 12:00:00 AM,16:40,FAMILY OFFENSE,5,02/08/2020 07:00:08 AM,"2000 WARD ST
Berkeley, CA
(37.859216, -122.26855)",2000 WARD ST,Berkeley,CA,37.859215999999996,-122.26855
19091554,BURGLARY AUTO,08/02/2019 12:00:00 AM,11:45,BURGLARY - VEHICLE,5,02/08/2020 07:00:13 AM,"2400 DURANT AV
Berkeley, CA
(37.867513, -122.26127)",2400 DURANT AV,Berkeley,CA,37.867513,-122.26127
19037499,BURGLARY RESIDENTIAL,07/10/2019 12:00:00 AM,17:24,BURGLARY - RESIDENTIAL,3,02/08/2020 07:00:09 AM,"2400 ASHBY AV
Berkeley, CA
(37.856111, -122.260248)",2400 ASHBY AV,Berkeley,CA,37.856111,-122.260248
19043874,BURGLARY COMMERCIAL,08/08/2019 12:00:00 AM,18:00,BURGLARY - COMMERCIAL,4,02/08/2020 07:00:13 AM,"2900 COLLEGE AV
Berkeley, CA
(37.858356, -122.253179)",2900 COLLEGE AV,Berkeley,CA,37.858356,-122.253179
19091513,THEFT MISD. (UNDER $950),07/28/2019 12:00:00 AM,21:45,LARCENY,0,02/08/2020 07:00:13 AM,"2100 SHATTUCK AV
Berkeley, CA
(37.871167, -122.268285)",2100 SHATTUCK AV,Berkeley,CA,37.871167,-122.268285
19038170,THEFT MISD. (UNDER $950),07/13/2019 12:00:00 AM,17:15,LARCENY,6,02/08/2020 07:00:09 AM,"2300 EIGHTH ST
Berkeley, CA
(37.863945, -122.294086)",2300 EIGHTH ST,Berkeley,CA,37.863945,-122.29408600000001
19041785,THEFT FELONY (OVER $950),07/30/2019 12:00:00 AM,15:45,LARCENY,2,02/08/2020 07:00:13 AM,"BOWDITCH STREET & HASTE ST
Berkeley, CA
(37.866311, -122.256361)",BOWDITCH STREET & HASTE ST,Berkeley,CA,37.866310999999996,-122.25636100000001
19044179,GUN/WEAPON,08/10/2019 12:00:00 AM,19:07,WEAPONS OFFENSE,6,02/08/2020 07:00:13 AM,"MARTIN LUTHER KING JR WY & ASHBY AV
Berkeley, CA
(37.854265, -122.271133)",MARTIN LUTHER KING JR WY & ASHBY AV,Berkeley,CA,37.854265000000005,-122.271133
19041387,THEFT FROM AUTO,07/27/2019 12:00:00 AM,20:30,LARCENY - FROM VEHICLE,6,02/08/2020 07:00:13 AM,"2600 MABEL ST
Berkeley, CA
(37.859881, -122.285128)",2600 MABEL ST,Berkeley,CA,37.859881,-122.285128
19043858,VEHICLE STOLEN,08/08/2019 12:00:00 AM,16:00,MOTOR VEHICLE THEFT,4,02/08/2020 07:00:13 AM,"2900 ELLIS ST
Berkeley, CA
(37.85583, -122.27339)",2900 ELLIS ST,Berkeley,CA,37.85583,-122.27338999999999
19045539,THEFT FELONY (OVER $950),08/16/2019 12:00:00 AM,21:29,LARCENY,5,02/08/2020 07:00:13 AM,"2300 COLLEGE AV
Berkeley, CA
(37.868957, -122.254552)",2300 COLLEGE AV,Berkeley,CA,37.868957,-122.254552
19091728,BURGLARY AUTO,08/22/2019 12:00:00 AM,22:15,BURGLARY - VEHICLE,4,02/08/2020 07:00:13 AM,"1100 6TH ST
Berkeley, CA
(37.882217, -122.302226)",1100 6TH ST,Berkeley,CA,37.882217,-122.302226
19045128,BURGLARY AUTO,08/15/2019 12:00:00 AM,01:30,BURGLARY - VEHICLE,4,02/08/2020 07:00:13 AM,"2600 CHANNING WY
Berkeley, CA
(37.867301, -122.255777)",2600 CHANNING WY,Berkeley,CA,37.867301,-122.255777
19035998,THEFT MISD. (UNDER $950),07/02/2019 12:00:00 AM,13:25,LARCENY,2,02/08/2020 07:00:08 AM,"2400 DWIGHT WY
Berkeley, CA
(37.864826, -122.260719)",2400 DWIGHT WY,Berkeley,CA,37.864826,-122.260719
19091840,BURGLARY AUTO,08/20/2019 12:00:00 AM,00:15,BURGLARY - VEHICLE,2,02/08/2020 07:00:14 AM,"725 EUCLID AVE
Berkeley, CA
(37.897734, -122.266944)",725 EUCLID AVE,Berkeley,CA,37.897734,-122.266944
19091621,BURGLARY AUTO,08/10/2019 12:00:00 AM,22:05,BURGLARY - VEHICLE,6,02/08/2020 07:00:13 AM,"2300 FULTON ST
Berkeley, CA
(37.867822, -122.266003)",2300 FULTON ST,Berkeley,CA,37.867822,-122.266003
19037974,IDENTITY THEFT,07/12/2019 12:00:00 AM,20:00,FRAUD,5,02/08/2020 07:00:09 AM,"1800 BERKELEY WY
Berkeley, CA
(37.872166, -122.275372)",1800 BERKELEY WY,Berkeley,CA,37.872166,-122.27537199999999
19037536,BURGLARY AUTO,07/10/2019 12:00:00 AM,20:40,BURGLARY - VEHICLE,3,02/08/2020 07:00:09 AM,"1300 SAN PABLO AV
Berkeley, CA
(37.880228, -122.295798)",1300 SAN PABLO AV,Berkeley,CA,37.880228,-122.295798
19044336,BURGLARY AUTO,08/10/2019 12:00:00 AM,08:00,BURGLARY - VEHICLE,6,02/08/2020 07:00:13 AM,"1100 HARRISON ST
Berkeley, CA
(37.882279, -122.296321)",1100 HARRISON ST,Berkeley,CA,37.882279,-122.29632099999999
19091771,THEFT FELONY (OVER $950),08/21/2019 12:00:00 AM,10:45,LARCENY,3,02/08/2020 07:00:14 AM,"2200 SIXTH ST
Berkeley, CA
(37.865126, -122.296746)",2200 SIXTH ST,Berkeley,CA,37.865126000000004,-122.296746
19044687,THEFT FELONY (OVER $950),08/12/2019 12:00:00 AM,17:00,LARCENY,1,02/08/2020 07:00:13 AM,"1900 MARIN AVE
Berkeley, CA
(37.888897, -122.276185)",1900 MARIN AVE,Berkeley,CA,37.888897,-122.27618500000001
19091778,BURGLARY AUTO,08/27/2019 12:00:00 AM,19:10,BURGLARY - VEHICLE,2,02/08/2020 07:00:14 AM,"2300 SHATTUCK AVE
Berkeley, CA
(37.867176, -122.267802)",2300 SHATTUCK AVE,Berkeley,CA,37.867176,-122.267802
19091498,BURGLARY AUTO,07/27/2019 12:00:00 AM,14:20,BURGLARY - VEHICLE,6,02/08/2020 07:00:13 AM,"1300 5TH ST
Berkeley, CA
(37.879097, -122.302468)",1300 5TH ST,Berkeley,CA,37.879096999999994,-122.30246799999999
19047889,VEHICLE RECOVERED,08/27/2019 12:00:00 AM,13:01,RECOVERED VEHICLE,2,02/08/2020 07:00:14 AM,"1100 EIGHTH ST
Berkeley, CA
(37.882258, -122.299991)",1100 EIGHTH ST,Berkeley,CA,37.882258,-122.29999099999999
19040728,THEFT MISD. (UNDER $950),07/20/2019 12:00:00 AM,12:00,LARCENY,6,02/08/2020 07:00:13 AM,"900 VIRGINIA ST
Berkeley, CA
(37.872545, -122.298043)",900 VIRGINIA ST,Berkeley,CA,37.872545,-122.29804299999999
19048817,BURGLARY AUTO,08/29/2019 12:00:00 AM,00:00,BURGLARY - VEHICLE,4,02/08/2020 07:00:14 AM,"800 GRIZZLY PEAK BLVD
Berkeley, CA
(37.898168, -122.262253)",800 GRIZZLY PEAK BLVD,Berkeley,CA,37.898168,-122.262253
19038575,VEHICLE STOLEN,07/15/2019 12:00:00 AM,20:30,MOTOR VEHICLE THEFT,1,02/08/2020 07:00:09 AM,"1500 POSEN AV
Berkeley, CA
(37.883608, -122.285672)",1500 POSEN AV,Berkeley,CA,37.883608,-122.28567199999999
19044559,VANDALISM,08/12/2019 12:00:00 AM,19:10,VANDALISM,1,02/08/2020 07:00:13 AM,"2600 BENVENUE AVE
Berkeley, CA
(37.863522, -122.254992)",2600 BENVENUE AVE,Berkeley,CA,37.863521999999996,-122.25499199999999
19040991,BURGLARY AUTO,07/27/2019 12:00:00 AM,11:40,BURGLARY - VEHICLE,6,02/08/2020 07:00:13 AM,"2400 SAN PABLO AV
Berkeley, CA
(37.862512, -122.290094)",2400 SAN PABLO AV,Berkeley,CA,37.862512,-122.290094
19091452,BURGLARY AUTO,07/14/2019 12:00:00 AM,10:00,BURGLARY - VEHICLE,0,02/08/2020 07:00:13 AM,"1200 RUSSELL ST
Berkeley, CA
(37.853864, -122.285643)",1200 RUSSELL ST,Berkeley,CA,37.853864,-122.285643
19044405,ALCOHOL OFFENSE,08/11/2019 12:00:00 AM,22:53,LIQUOR LAW VIOLATION,0,02/08/2020 07:00:13 AM,"CALIFORNIA STREET & ALCATRAZ AV
Berkeley, CA
(37.848152, -122.275807)",CALIFORNIA STREET & ALCATRAZ AV,Berkeley,CA,37.848152,-122.275807
19036033,THEFT MISD. (UNDER $950),07/02/2019 12:00:00 AM,19:11,LARCENY,2,02/08/2020 07:00:08 AM,"2100 SHATTUCK AV
Berkeley, CA
(37.871167, -122.268285)",2100 SHATTUCK AV,Berkeley,CA,37.871167,-122.268285
19038397,THEFT MISD. (UNDER $950),07/14/2019 12:00:00 AM,07:00,LARCENY,0,02/08/2020 07:00:09 AM,"COLUSA AV & MONTEREY AV
Berkeley, CA
(37.887217, -122.278406)",COLUSA AV & MONTEREY AV,Berkeley,CA,37.887217,-122.278406
19041519,BURGLARY AUTO,07/29/2019 12:00:00 AM,20:35,BURGLARY - VEHICLE,1,02/08/2020 07:00:13 AM,"200 UNIVERSITY AV
Berkeley, CA
(37.865511, -122.309967)",200 UNIVERSITY AV,Berkeley,CA,37.865511,-122.30996699999999
19043610,BURGLARY COMMERCIAL,08/08/2019 12:00:00 AM,03:02,BURGLARY - COMMERCIAL,4,02/08/2020 07:00:13 AM,"2500 SAN PABLO AV
Berkeley, CA
(37.861078, -122.289632)",2500 SAN PABLO AV,Berkeley,CA,37.861078000000006,-122.28963200000001
19037337,ALCOHOL OFFENSE,07/09/2019 12:00:00 AM,23:21,LIQUOR LAW VIOLATION,2,02/08/2020 07:00:09 AM,"DWIGHT WY & MARTIN LUTHER KING JR WY
Berkeley, CA
(37.863353, -122.272097)",DWIGHT WY & MARTIN LUTHER KING JR WY,Berkeley,CA,37.863353000000004,-122.272097
19043683,THEFT MISD. (UNDER $950),08/06/2019 12:00:00 AM,08:00,LARCENY,2,02/08/2020 07:00:13 AM,"1900 HOPKINS ST
Berkeley, CA
(37.885541, -122.274771)",1900 HOPKINS ST,Berkeley,CA,37.885540999999996,-122.274771
19040173,VEHICLE STOLEN,07/22/2019 12:00:00 AM,08:00,MOTOR VEHICLE THEFT,1,02/08/2020 07:00:13 AM,"1300 BONITA AVE
Berkeley, CA
(37.883407, -122.273154)",1300 BONITA AVE,Berkeley,CA,37.883407,-122.273154
19042833,BURGLARY AUTO,08/04/2019 12:00:00 AM,19:30,BURGLARY - VEHICLE,0,02/08/2020 07:00:13 AM,"1300 SIXTH ST
Berkeley, CA
(37.879335, -122.301332)",1300 SIXTH ST,Berkeley,CA,37.879335,-122.301332
19091589,IDENTITY THEFT,07/10/2019 12:00:00 AM,00:00,FRAUD,3,02/08/2020 07:00:13 AM,"2000 SHATTUCK AV
Berkeley, CA
(37.871901, -122.268389)",2000 SHATTUCK AV,Berkeley,CA,37.871901,-122.26838899999998
19038048,VEHICLE STOLEN,07/12/2019 12:00:00 AM,20:00,MOTOR VEHICLE THEFT,5,02/08/2020 07:00:09 AM,"1200 FRANCISCO ST
Berkeley, CA
(37.87304, -122.289659)",1200 FRANCISCO ST,Berkeley,CA,37.87304,-122.28965900000001
19046847,VANDALISM,08/22/2019 12:00:00 AM,20:35,VANDALISM,4,02/08/2020 07:00:13 AM,"MARTIN LUTHER KING JR &ADELINE ST
Berkeley, CA",MARTIN LUTHER KING JR &ADELINE ST,Berkeley,CA,,
19091701,THEFT MISD. (UNDER $950),08/19/2019 12:00:00 AM,08:00,LARCENY,1,02/08/2020 07:00:13 AM,"2200 FULTON ST
Berkeley, CA
(37.868706, -122.266279)",2200 FULTON ST,Berkeley,CA,37.868706,-122.266279
19045115,DISTURBANCE,08/14/2019 12:00:00 AM,23:41,DISORDERLY CONDUCT,3,02/08/2020 07:00:13 AM,"SAN PABLO AV & GILMAN ST
Berkeley, CA
(37.880468, -122.295876)",SAN PABLO AV & GILMAN ST,Berkeley,CA,37.880468,-122.295876
19091738,BURGLARY AUTO,08/24/2019 12:00:00 AM,00:00,BURGLARY - VEHICLE,6,02/08/2020 07:00:13 AM,"2400 PROSPECT ST
Berkeley, CA
(37.867717, -122.249901)",2400 PROSPECT ST,Berkeley,CA,37.867717,-122.249901
19038217,VEHICLE STOLEN,07/11/2019 12:00:00 AM,15:00,MOTOR VEHICLE THEFT,4,02/08/2020 07:00:09 AM,"2700 GRANT ST
Berkeley, CA
(37.85931, -122.273495)",2700 GRANT ST,Berkeley,CA,37.85931,-122.273495
19044569,VEHICLE STOLEN,08/12/2019 12:00:00 AM,16:30,MOTOR VEHICLE THEFT,1,02/08/2020 07:00:14 AM,"1900 SHATTUCK AV
Berkeley, CA
(37.873687, -122.268616)",1900 SHATTUCK AV,Berkeley,CA,37.873687,-122.268616
19038569,FRAUD/FORGERY,07/06/2019 12:00:00 AM,00:00,FRAUD,6,02/08/2020 07:00:09 AM,"2300 CALIFORNIA ST
Berkeley, CA
(37.865963, -122.279288)",2300 CALIFORNIA ST,Berkeley,CA,37.865963,-122.279288
19045459,DOMESTIC VIOLENCE,08/16/2019 12:00:00 AM,14:40,FAMILY OFFENSE,5,02/08/2020 07:00:13 AM,"FRONTAGE &UNIVERSITY AVE
Berkeley, CA",FRONTAGE &UNIVERSITY AVE,Berkeley,CA,,
19091588,THEFT MISD. (UNDER $950),07/03/2019 12:00:00 AM,13:00,LARCENY,3,02/08/2020 07:00:13 AM,"2800 MARTIN LUTHER KING JR WY
Berkeley, CA
(37.857809, -122.271478)",2800 MARTIN LUTHER KING JR WY,Berkeley,CA,37.857809,-122.271478
19038459,DOMESTIC VIOLENCE,07/15/2019 12:00:00 AM,10:30,FAMILY OFFENSE,1,02/08/2020 07:00:09 AM,"10TH STREET & UNIVERSITY AV
Berkeley, CA
(37.868819, -122.29329)",10TH STREET & UNIVERSITY AV,Berkeley,CA,37.868819,-122.29328999999998
19038321,BURGLARY COMMERCIAL,07/13/2019 12:00:00 AM,22:00,BURGLARY - COMMERCIAL,6,02/08/2020 07:00:09 AM,"1100 SAN PABLO AV
Berkeley, CA
(37.883935, -122.296926)",1100 SAN PABLO AV,Berkeley,CA,37.883935,-122.296926
19091716,BURGLARY AUTO,08/21/2019 12:00:00 AM,13:21,BURGLARY - VEHICLE,3,02/08/2020 07:00:13 AM,"100 SEAWALL DR
Berkeley, CA
(37.863611, -122.317566)",100 SEAWALL DR,Berkeley,CA,37.863611,-122.31756599999999
19091312,THEFT MISD. (UNDER $950),07/02/2019 12:00:00 AM,01:30,LARCENY,2,02/08/2020 07:00:08 AM,"1200 MILVIA ST
Berkeley, CA
(37.885691, -122.27282)",1200 MILVIA ST,Berkeley,CA,37.885690999999994,-122.27282
19091677,BURGLARY AUTO,08/17/2019 12:00:00 AM,00:00,BURGLARY - VEHICLE,6,02/08/2020 07:00:13 AM,"2000 BERKELEY WY
Berkeley, CA
(37.872691, -122.270741)",2000 BERKELEY WY,Berkeley,CA,37.872690999999996,-122.27074099999999
19091497,THEFT MISD. (UNDER $950),07/27/2019 12:00:00 AM,20:10,LARCENY,6,02/08/2020 07:00:13 AM,"2000 ALLSTON WY
Berkeley, CA
(37.869105, -122.270064)",2000 ALLSTON WY,Berkeley,CA,37.869105,-122.27006399999999
19091453,BURGLARY AUTO,07/22/2019 12:00:00 AM,15:00,BURGLARY - VEHICLE,1,02/08/2020 07:00:13 AM,"1300 SAN PABLO AV
Berkeley, CA
(37.880228, -122.295798)",1300 SAN PABLO AV,Berkeley,CA,37.880228,-122.295798
19040412,THEFT MISD. (UNDER $950),07/24/2019 12:00:00 AM,16:30,LARCENY,3,02/08/2020 07:00:13 AM,"2900 SAN PABLO AV
Berkeley, CA
(37.853576, -122.287202)",2900 SAN PABLO AV,Berkeley,CA,37.853576000000004,-122.28720200000001
19036880,THEFT MISD. (UNDER $950),07/07/2019 12:00:00 AM,13:59,LARCENY,0,02/08/2020 07:00:13 AM,"1700 FOURTH ST
Berkeley, CA
(37.871883, -122.301255)",1700 FOURTH ST,Berkeley,CA,37.871883000000004,-122.301255
19041393,FRAUD/FORGERY,07/27/2019 12:00:00 AM,14:00,FRAUD,6,02/08/2020 07:00:13 AM,"1600 MARTIN LUTHER KING JR WY
Berkeley, CA
(37.877696, -122.273684)",1600 MARTIN LUTHER KING JR WY,Berkeley,CA,37.877696,-122.273684
19091410,BURGLARY AUTO,07/16/2019 12:00:00 AM,15:15,BURGLARY - VEHICLE,2,02/08/2020 07:00:09 AM,"2000 ALLSTON WY
Berkeley, CA
(37.869105, -122.270064)",2000 ALLSTON WY,Berkeley,CA,37.869105,-122.27006399999999
19047368,THEFT MISD. (UNDER $950),08/20/2019 12:00:00 AM,19:00,LARCENY,2,02/08/2020 07:00:13 AM,"1900 SHATTUCK AV
Berkeley, CA
(37.873687, -122.268616)",1900 SHATTUCK AV,Berkeley,CA,37.873687,-122.268616
19036315,ALCOHOL OFFENSE,07/04/2019 12:00:00 AM,12:24,LIQUOR LAW VIOLATION,4,02/08/2020 07:00:08 AM,"SACRAMENTO STREET & OREGON ST
Berkeley, CA
(37.856023, -122.279683)",SACRAMENTO STREET & OREGON ST,Berkeley,CA,37.856023,-122.279683
19042586,ASSAULT/BATTERY MISD.,08/02/2019 12:00:00 AM,20:30,ASSAULT,5,02/08/2020 07:00:13 AM,"WARRING STREET & DWIGHT WY
Berkeley, CA
(37.865945, -122.250471)",WARRING STREET & DWIGHT WY,Berkeley,CA,37.865945,-122.25047099999999
19043195,THEFT MISD. (UNDER $950),08/06/2019 12:00:00 AM,12:30,LARCENY,2,02/08/2020 07:00:13 AM,"1700 FOURTH ST
Berkeley, CA
(37.871883, -122.301255)",1700 FOURTH ST,Berkeley,CA,37.871883000000004,-122.301255
19038884,THEFT MISD. (UNDER $950),07/17/2019 12:00:00 AM,10:16,LARCENY,3,02/08/2020 07:00:09 AM,"2300 TELEGRAPH AV
Berkeley, CA
(37.868714, -122.259189)",2300 TELEGRAPH AV,Berkeley,CA,37.868714000000004,-122.25918899999999
19091638,BURGLARY AUTO,07/30/2019 12:00:00 AM,10:00,BURGLARY - VEHICLE,2,02/08/2020 07:00:13 AM,"2100 DURANT AV
Berkeley, CA
(37.866739, -122.267299)",2100 DURANT AV,Berkeley,CA,37.866739,-122.267299
19048200,THEFT MISD. (UNDER $950),08/28/2019 12:00:00 AM,14:40,LARCENY,3,02/08/2020 07:00:14 AM,"2900 DERBY ST
Berkeley, CA
(37.862393, -122.248851)",2900 DERBY ST,Berkeley,CA,37.862393,-122.248851
19091314,BURGLARY RESIDENTIAL,07/03/2019 12:00:00 AM,20:30,BURGLARY - RESIDENTIAL,3,02/08/2020 07:00:08 AM,"2400 WARRING ST
Berkeley, CA
(37.867708, -122.250801)",2400 WARRING ST,Berkeley,CA,37.867708,-122.250801
19043506,DOMESTIC VIOLENCE,08/07/2019 12:00:00 AM,18:30,FAMILY OFFENSE,3,02/08/2020 07:00:13 AM,"1800 ALCATRAZ ST
Berkeley, CA
(37.848774, -122.271171)",1800 ALCATRAZ ST,Berkeley,CA,37.848774,-122.271171
19038483,DISTURBANCE,07/13/2019 12:00:00 AM,22:04,DISORDERLY CONDUCT,6,02/08/2020 07:00:12 AM,"2500 TELEGRAPH AV
Berkeley, CA
(37.864827, -122.258577)",2500 TELEGRAPH AV,Berkeley,CA,37.864827000000005,-122.258577
19047684,IDENTITY THEFT,08/21/2019 12:00:00 AM,00:00,FRAUD,3,02/08/2020 07:00:14 AM,"592 SANTA BARBARA
Berkeley, CA
(37.899744, -122.273832)",592 SANTA BARBARA,Berkeley,CA,37.899744,-122.27383200000001
19091509,IDENTITY THEFT,07/04/2019 12:00:00 AM,00:00,FRAUD,4,02/08/2020 07:00:13 AM,"1200 UNIVERSITY AV
Berkeley, CA
(37.869385, -122.28953)",1200 UNIVERSITY AV,Berkeley,CA,37.869385,-122.28953
19091608,BURGLARY AUTO,08/07/2019 12:00:00 AM,09:30,BURGLARY - VEHICLE,3,02/08/2020 07:00:13 AM,"1800 ASHBY AV
Berkeley, CA
(37.854113, -122.27249)",1800 ASHBY AV,Berkeley,CA,37.854113,-122.27248999999999
19091396,BURGLARY AUTO,07/15/2019 12:00:00 AM,12:00,BURGLARY - VEHICLE,1,02/08/2020 07:00:09 AM,"3000 TELEGRAPH AV
Berkeley, CA
(37.855435, -122.259841)",3000 TELEGRAPH AV,Berkeley,CA,37.855435,-122.259841
19048793,BURGLARY AUTO,08/30/2019 12:00:00 AM,23:00,BURGLARY - VEHICLE,5,02/08/2020 07:00:14 AM,"1700 PORTLAND AVE
Berkeley, CA
(37.894629, -122.284061)",1700 PORTLAND AVE,Berkeley,CA,37.894628999999995,-122.28406100000001
